2014-03-04 13:08:00+08:00,1000.0
2014-03-04 13:09:00+08:00,5500.0
2014-03-04 13:10:00+08:00,1000.0
2014-03-04 13:11:00+08:00,0.0
2014-03-04 13:12:00+08:00,1700.0
2014-03-04 13:13:00+08:00,700.0
2014-03-04 13:14:00+08:00,0.0
2014-03-04 13:15:00+08:00,0.0
2014-03-04 13:16:00+08:00,700.0
2014-03-04 13:17:00+08:00,100.0
2014-03-04 13:18:00+08:00,0.0
2014-03-04 13:19:00+08:00,4400.0
2014-03-04 13:20:00+08:00,105261.0
2014-03-04 13:21:00+08:00,39800.0
2014-03-04 13:22:00+08:00,2600.0
2014-03-04 13:23:00+08:00,16700.0
2014-03-04 13:24:00+08:00,12300.0
2014-03-04 13:25:00+08:00,5400.0
2014-03-04 13:26:00+08:00,15200.0
2014-03-04 13:27:00+08:00,23500.0
2014-03-04 13:28:00+08:00,9070.0
2014-03-04 13:29:00+08:00,18330.0
2014-03-04 13:30:00+08:00,14270.0
2014-03-04 13:31:00+08:00,33695.0
2014-03-04 13:32:00+08:00,4400.0
2014-03-04 13:33:00+08:00,500.0
2014-03-04 13:34:00+08:00,8400.0
2014-03-04 13:35:00+08:00,7400.0
2014-03-04 13:36:00+08:00,900.0
2014-03-04 13:37:00+08:00,12500.0
2014-03-04 13:38:00+08:00,14289.0
2014-03-04 13:39:00+08:00,17311.0
2014-03-04 13:40:00+08:00,15789.0
2014-03-04 13:41:00+08:00,700.0
2014-03-04 13:42:00+08:00,2300.0
2014-03-04 13:43:00+08:00,6811.0
2014-03-04 13:44:00+08:00,289.0
2014-03-04 13:45:00+08:00,9000.0
2014-03-04 13:46:00+08:00,5500.0
2014-03-04 13:47:00+08:00,6809.0
2014-03-04 13:48:00+08:00,5300.0
2014-03-04 13:49:00+08:00,1500.0
2014-03-04 13:50:00+08:00,7100.0
2014-03-04 13:51:00+08:00,7300.0
2014-03-04 13:52:00+08:00,2000.0
2014-03-04 13:53:00+08:00,17700.0
2014-03-04 13:54:00+08:00,5600.0
2014-03-04 13:55:00+08:00,10300.0
2014-03-04 13:56:00+08:00,11100.0
